kind,name,cat,t_start_ms,t_end_ms,dur_ms
span,wsm.wait_group_ready,wsm,114530.03552,114530.043293,0.007773
span,wsm.wait_group_ready,wsm,114839.788197,114839.791424,0.003227
span,wsm.wait_group_ready,wsm,114893.998427,114894.005581,0.007154
span,wsm.wait_group_ready,wsm,115187.840096,115187.843215,0.003119
span,wsm.wait_group_ready,wsm,115242.096159,115242.103992,0.007833
span,wsm.wait_group_ready,wsm,115583.514801,115583.517813,0.003012
span,wsm.wait_group_ready,wsm,115637.583566,115637.59054,0.006974
span,wsm.wait_group_ready,wsm,115956.444943,115956.448796,0.003853
span,wsm.wait_group_ready,wsm,116012.220534,116012.229574,0.00904
span,wsm.wait_group_ready,wsm,116306.828059,116306.831368,0.003309
span,wsm.wait_group_ready,wsm,116360.793669,116360.80137,0.007701
span,wsm.wait_group_ready,wsm,116653.530232,116653.533752,0.00352
span,wsm.wait_group_ready,wsm,116707.836276,116707.84387,0.007594
span,wsm.wait_group_ready,wsm,117040.349191,117040.352504,0.003313
span,wsm.wait_group_ready,wsm,117094.367618,117094.373852,0.006234
span,wsm.wait_group_ready,wsm,117436.152913,117436.156389,0.003476
span,wsm.wait_group_ready,wsm,117490.456857,117490.464019,0.007162
span,wsm.wait_group_ready,wsm,117785.911237,117785.914303,0.003066
span,wsm.wait_group_ready,wsm,117839.947215,117839.954838,0.007623
span,wsm.wait_group_ready,wsm,118136.359649,118136.363269,0.00362
span,wsm.wait_group_ready,wsm,118190.719621,118190.72942,0.009799
span,wsm.wait_group_ready,wsm,118488.743332,118488.746501,0.003169
span,wsm.wait_group_ready,wsm,118543.29267,118543.300699,0.008029
span,wsm.wait_group_ready,wsm,118838.796738,118838.800022,0.003284
span,wsm.wait_group_ready,wsm,118892.942051,118892.949166,0.007115
span,wsm.wait_group_ready,wsm,119186.437898,119186.441545,0.003647
span,wsm.wait_group_ready,wsm,119240.359799,119240.370574,0.010775
span,wsm.wait_group_ready,wsm,119535.859205,119535.862137,0.002932
span,wsm.wait_group_ready,wsm,119590.352497,119590.361519,0.009022
span,wsm.wait_group_ready,wsm,119886.387809,119886.390947,0.003138
span,wsm.wait_group_ready,wsm,119940.057599,119940.065343,0.007744
span,wsm.wait_group_ready,wsm,120238.125485,120238.128959,0.003474
span,wsm.wait_group_ready,wsm,120292.659523,120292.668049,0.008526
span,wsm.wait_group_ready,wsm,120588.436067,120588.439784,0.003717
span,wsm.wait_group_ready,wsm,120642.708616,120642.715177,0.006561
span,wsm.wait_group_ready,wsm,120938.601461,120938.60453,0.003069
span,wsm.wait_group_ready,wsm,120993.896049,120993.90627,0.010221
span,wsm.wait_group_ready,wsm,121288.78573,121288.7889,0.00317
span,wsm.wait_group_ready,wsm,121343.143195,121343.150245,0.00705
span,wsm.wait_group_ready,wsm,121637.733236,121637.736296,0.00306
span,wsm.wait_group_ready,wsm,121691.884992,121691.894113,0.009121
span,wsm.wait_group_ready,wsm,121986.753108,121986.75647,0.003362
span,wsm.wait_group_ready,wsm,122041.968132,122041.976474,0.008342
span,wsm.wait_group_ready,wsm,122336.098017,122336.101159,0.003142
span,wsm.wait_group_ready,wsm,122390.532045,122390.539868,0.007823
span,wsm.wait_group_ready,wsm,122686.163886,122686.167108,0.003222
